t,current_joint_0,current_joint_1,current_joint_2,current_joint_3,current_joint_4,current_joint_5,nominal_err_0,nominal_err_1,nominal_err_2,nominal_err_3,nominal_err_4,nominal_err_5,rpy_err_0,rpy_err_1,rpy_err_2,setpoints_0,setpoints_1,setpoints_2,setpoints_3,setpoints_4,setpoints_5,vehicle_rpy_0,vehicle_rpy_1,vehicle_rpy_2,vehicle_xyz_0,vehicle_xyz_1,vehicle_xyz_2,wrench_sensor_0,wrench_sensor_1,wrench_sensor_2,wrench_sensor_3,wrench_sensor_4,wrench_sensor_5,xyz_err_0,xyz_err_1,xyz_err_2,zeta_0,zeta_1,zeta_2,zeta_3,zeta_4,zeta_5,zeta_6,zeta_7,zeta_8,zeta_9,zeta_10,zeta_11
1770918652.585820,0.769724,0.722570,0.141745,0.361283,-1.366564,0.282798,-0.000034,-0.000004,-0.000373,0.000000,-0.000029,-0.000054,0.092874,-0.006389,0.024033,-0.167342,0.174084,0.015581,-0.050447,0.151654,-0.661911,-0.092874,0.006389,0.475967,-0.002837,0.017507,1.998790,15.567311,13.434851,-15.479547,-0.460523,1.348383,0.740588,0.002837,-0.017507,0.001210,-0.010997,-0.033649,-0.001991,-0.000306,-0.010808,0.047217,-0.000034,-0.000004,-0.000373,0.000000,-0.000029,-0.000054
1770918688.485809,0.628369,0.706768,-0.376123,0.251327,-0.251305,-0.157764,-0.000051,0.000090,-0.000869,-0.000000,-0.000022,0.000685,0.077358,-0.009985,-0.004834,-0.146082,0.157539,-0.041981,-0.041428,-0.028681,-0.645486,-0.077358,0.009985,0.504834,0.001108,0.004302,1.996173,15.062853,1.638765,20.803113,-0.050820,-0.624023,0.081996,-0.001108,-0.004302,0.003827,-0.006133,-0.006724,0.003252,0.000096,-0.009199,-0.010400,-0.000051,0.000090,-0.000868,-0.000000,-0.000022,0.000684
1770918718.485810,0.628330,0.533964,0.410604,-0.125664,-1.005304,-0.675878,-0.000011,0.000106,-0.002197,-0.000000,-0.000006,0.000436,0.098173,0.005755,0.007280,-0.173981,0.167562,0.029872,0.036052,0.103335,-0.651970,-0.098173,-0.005755,0.492720,-0.008517,0.005683,2.003071,17.043967,-15.068091,-11.021037,0.504381,1.194882,-0.828894,0.008517,-0.005683,-0.003071,0.009604,-0.017659,-0.004877,0.000084,0.004296,0.015038,-0.000011,0.000106,-0.002195,-0.000000,-0.000006,0.000435
1770918760.485776,-0.078540,0.093912,0.458639,-0.502655,-0.204212,-0.595202,0.000000,0.000336,-0.003108,-0.000000,0.000009,-0.001700,0.037115,0.009995,-0.008367,-0.122001,0.107635,0.065347,-0.031171,0.222006,-0.683748,-0.037115,-0.009995,0.508367,0.005724,-0.011700,1.999239,10.831069,-14.185187,18.561037,0.478111,-0.654586,-0.768210,-0.005724,0.011700,0.000761,0.001396,0.025941,0.001710,-0.000167,0.010598,-0.016335,0.000000,0.000336,-0.003105,-0.000000,0.000008,-0.001698
1770918790.485821,-0.031497,0.345528,0.142793,-0.644026,-1.005057,-0.628039,0.000081,0.000047,-0.001422,-0.000000,-0.000253,-0.000279,0.054727,0.007905,0.008294,-0.143312,0.134346,0.066699,-0.044270,0.252230,-0.692569,-0.054727,-0.007905,0.491706,0.001358,-0.000195,2.002783,15.813700,-19.816666,3.177068,0.668976,0.399025,-1.074491,-0.001358,0.000195,-0.002783,-0.002230,0.001773,-0.002670,0.000131,0.006979,0.016978,0.000081,0.000047,-0.001420,-0.000000,-0.000252,-0.000279
1770918820.585804,-0.125692,0.581217,-0.690954,-0.769690,-1.366547,0.345684,0.000028,-0.000022,-0.000196,-0.000000,-0.000046,-0.000109,0.053935,-0.008284,-0.000560,-0.130209,0.140696,0.031545,-0.061938,0.208935,-0.678799,-0.053935,0.008284,0.500560,0.005425,0.002340,1.998743,22.671006,11.519340,5.914294,-0.378982,0.414372,0.612791,-0.005425,-0.002340,0.001257,-0.011763,0.001037,0.001216,0.000009,-0.008203,-0.001564,0.000028,-0.000022,-0.000196,-0.000000,-0.000046,-0.000109
1770918861.085818,-0.455519,0.078547,-0.486816,0.769690,-1.240897,-0.722682,-0.000012,-0.000007,-0.000131,0.000000,-0.000032,0.000116,-0.012364,-0.009996,-0.013177,0.045987,0.035969,0.045246,-0.073864,0.106948,-0.655443,0.012364,0.009996,0.513177,0.010493,-0.015127,1.998269,9.459805,-18.928667,14.010652,0.627407,-0.444209,-1.031289,-0.010493,0.015127,0.001731,-0.003443,0.036642,0.001242,0.000263,-0.010310,-0.026200,-0.000012,-0.000007,-0.000131,0.000000,-0.000032,0.000116
1770918891.185806,-0.172785,-0.612608,-0.157060,0.267035,-1.492255,-0.345581,-0.000003,-0.000002,-0.000020,-0.000000,-0.000001,0.000005,0.018861,-0.007486,0.008672,-0.086085,0.098682,0.043136,-0.064717,-0.056837,-0.643843,-0.018861,0.007486,0.491328,-0.001456,0.000551,1.997388,14.362554,-9.748444,18.725372,0.321615,-0.532859,-0.523899,0.001456,-0.000551,0.002612,0.002027,-0.002392,0.002580,-0.000130,-0.007804,0.017182,-0.000003,-0.000002,-0.000020,-0.000000,-0.000001,0.000005
1770918963.485803,-0.361246,-0.000162,0.536665,0.125664,-1.256623,-0.408889,-0.000038,0.000162,-0.002595,-0.000000,-0.000014,0.000482,0.002817,0.009990,-0.000068,-0.076970,0.052688,0.071400,-0.044161,0.279827,-0.704187,-0.002817,-0.009990,0.500068,0.002489,-0.000931,1.999564,23.155239,-8.036369,-5.525806,0.271735,1.106865,-0.444828,-0.002489,0.000931,0.000436,-0.003467,0.004015,0.000481,-0.000001,0.009981,-0.000108,-0.000038,0.000162,-0.002592,-0.000000,-0.000014,0.000481
1770918993.585810,-0.439693,0.297840,0.729928,0.486947,-1.099182,0.533613,-0.000130,0.000611,-0.007362,0.000000,-0.000375,0.000458,-0.010334,0.003454,-0.006324,-0.026454,-0.014276,0.061807,-0.054010,0.288994,-0.707328,0.010334,-0.003454,0.506324,0.005934,-0.002985,2.003002,12.122722,18.912941,-11.191456,-0.643368,1.043116,1.040334,-0.005934,0.002985,-0.003002,-0.007486,0.010934,-0.003086,-0.000044,0.003320,-0.012671,-0.000129,0.000611,-0.007355,0.000000,-0.000375,0.000457
1770919023.685822,0.659732,0.345540,0.346737,0.000000,-1.178099,0.550113,0.000002,0.000035,-0.001162,-0.000000,0.000002,-0.000334,0.103914,-0.008427,0.049463,-0.180623,0.189001,0.037810,-0.067279,0.198979,-0.675319,-0.103914,0.008427,0.450537,-0.009782,0.032459,1.987279,19.525435,13.592515,-9.649976,-0.483791,1.147979,0.761868,0.009782,-0.032459,0.012721,-0.010753,-0.067841,0.005611,-0.000832,-0.018623,0.097417,0.000002,0.000035,-0.001161,-0.000000,0.000002,-0.000334
1770919053.785905,-0.439768,0.769548,-0.155880,-0.125664,-0.031416,-0.581833,-0.000055,0.000143,-0.001200,-0.000000,-0.000000,0.000638,0.005663,-0.003476,-0.037053,-0.056618,0.066938,0.038312,-0.052376,0.192916,-0.674658,-0.005663,0.003476,0.537053,0.008313,-0.011310,1.999263,11.440780,-10.122806,20.447330,0.331141,-0.722095,-0.523006,-0.008313,0.011310,0.000737,-0.002713,0.027909,0.000885,0.000257,-0.003053,-0.074050,-0.000055,0.000143,-0.001199,-0.000000,-0.000000,0.000637
1770919083.885790,0.754014,0.628338,-0.408230,0.628319,-1.429383,0.486992,-0.000032,-0.000019,-0.000177,0.000000,-0.000042,-0.000045,0.084632,-0.003715,0.025632,-0.162351,0.166175,0.030726,-0.046913,0.147908,-0.661572,-0.084632,0.003715,0.474368,-0.008228,0.016519,1.997097,19.718112,16.473676,-1.392739,-0.558733,0.748927,0.897960,0.008228,-0.016519,0.002903,-0.000461,-0.036983,-0.000228,-0.000190,-0.008027,0.050715,-0.000031,-0.000019,-0.000177,0.000000,-0.000042,-0.000045
1770919149.485813,-0.486968,-0.219784,-0.283820,0.078540,-0.094258,-0.721817,0.000021,-0.000128,0.001077,-0.000000,0.000010,-0.000750,0.014955,-0.009986,-0.002669,-0.072437,0.091455,0.032524,-0.064611,-0.204614,-0.612465,-0.014955,0.009986,0.502669,0.000847,-0.006946,2.001718,-8.614628,6.655670,23.581213,-0.216781,-1.553223,0.343253,-0.000847,0.006946,-0.001718,0.005220,0.013000,-0.001470,0.000053,-0.009895,-0.005480,0.000021,-0.000128,0.001075,-0.000000,0.000010,-0.000749
1770919229.785799,0.455663,0.298104,0.365814,0.408407,-0.785105,0.077116,-0.000132,0.000347,-0.004531,0.000000,-0.000293,0.001423,0.081293,0.009996,0.004067,-0.165668,0.155822,0.055532,0.009008,0.198633,-0.674936,-0.081293,-0.009996,0.495933,-0.001718,0.006825,1.998931,23.194785,9.820485,2.897253,-0.339376,0.628290,0.542827,0.001718,-0.006825,0.001069,-0.003459,-0.013671,-0.000007,0.000081,0.009293,0.008909,-0.000132,0.000347,-0.004526,0.000000,-0.000293,0.001422
1770919259.785814,0.157060,-0.125803,0.456585,0.534071,-0.109917,-0.708234,0.000020,0.000139,-0.001054,0.000000,-0.000039,0.001375,0.052381,-0.002066,-0.010546,-0.129640,0.133485,0.037715,-0.049340,0.192704,-0.674455,-0.052381,0.002066,0.510546,0.008567,-0.002821,1.996019,11.180965,-1.650318,22.925877,0.065690,-0.897992,-0.104515,-0.008567,0.002821,0.003981,-0.012187,0.013057,0.004642,0.000043,-0.000958,-0.021150,0.000019,0.000139,-0.001053,0.000000,-0.000039,0.001374
1770919309.085788,-0.455523,0.267041,-0.722781,-0.581195,-0.612647,0.062636,-0.000008,-0.000005,0.000215,-0.000000,0.000037,0.000196,0.022910,-0.009991,-0.004117,-0.085576,0.103335,0.029274,-0.064898,-0.060460,-0.643026,-0.022910,0.009991,0.504117,0.005924,-0.007049,2.000496,4.712050,7.194896,24.045414,-0.244728,-1.138904,0.381027,-0.005924,0.007049,-0.000496,-0.003555,0.018057,-0.000118,0.000082,-0.009790,-0.008451,-0.000008,-0.000005,0.000215,-0.000000,0.000037,0.000195
1770919365.585778,-0.377018,0.141377,-0.094066,-0.753982,-1.539342,-0.691225,0.000027,-0.000005,-0.000182,-0.000000,-0.000039,0.000075,0.030880,0.009989,0.001776,-0.117224,0.102730,0.067788,-0.037519,0.224187,-0.683726,-0.030880,-0.009989,0.498224,-0.000161,-0.001343,1.999565,19.463915,-16.388733,-0.861184,0.558281,0.696595,-0.895262,0.000161,0.001343,0.000435,0.001569,0.002190,0.000487,0.000035,0.009865,0.003855,0.000027,-0.000005,-0.000182,-0.000000,-0.000039,0.000075
1770919423.485749,0.534077,-0.455526,-0.125581,0.282743,-1.130969,0.612636,-0.000006,-0.000005,-0.000083,0.000000,-0.000005,-0.000025,0.063722,-0.009995,-0.001308,-0.133355,0.145324,-0.036456,-0.044792,-0.101717,-0.637327,-0.063722,0.009995,0.501308,-0.002277,0.005636,2.000491,12.874310,6.376015,20.792922,-0.210245,-0.709057,0.348215,0.002277,-0.005636,-0.000491,-0.001418,-0.012005,-0.001272,0.000026,-0.009798,-0.003244,-0.000006,-0.000005,-0.000083,0.000000,-0.000005,-0.000025
1770919453.485808,0.345552,-0.659714,0.125339,0.753982,-1.005368,-0.659515,0.000023,-0.000021,0.000325,0.000000,0.000058,-0.000220,0.034864,-0.005375,-0.009789,-0.103993,0.111719,0.023981,-0.047346,-0.137775,-0.631158,-0.034864,0.005375,0.509789,0.001664,-0.006883,1.999615,5.469512,-14.081583,20.038847,0.493442,-0.905069,-0.792493,-0.001664,0.006883,0.000385,0.003806,0.013604,0.000879,0.000105,-0.004685,-0.019734,0.000023,-0.000021,0.000325,0.000000,0.000058,-0.000219
1770919483.485808,0.047124,-0.031418,-0.738289,-0.267035,-1.052434,-0.031419,-0.000001,0.000002,0.000015,-0.000000,0.000001,0.000003,0.046654,-0.003815,0.001583,-0.119118,0.123812,0.019341,-0.038914,-0.163091,-0.624379,-0.046654,0.003815,0.498417,-0.001973,-0.000535,2.002453,8.059258,5.289417,23.752120,-0.186240,-1.023978,0.313109,0.001973,0.000535,-0.002453,0.003983,-0.000830,-0.002476,-0.000012,-0.003954,0.002981,-0.000001,0.000002,0.000015,-0.000000,0.000001,0.000003
1770919513.585806,0.628313,0.062517,0.270744,-0.062832,-0.502655,-0.329791,0.000006,0.000315,-0.003709,0.000000,-0.000000,-0.000076,0.093861,0.008447,0.015912,-0.169713,0.160572,0.022531,0.050117,-0.120500,-0.633030,-0.093861,-0.008447,0.484088,-0.012701,0.012283,1.997537,19.300189,-5.782723,15.715040,0.200915,-0.194334,-0.301866,0.012701,-0.012283,0.002463,0.011060,-0.033607,-0.000786,0.000268,0.005422,0.032441,0.000006,0.000315,-0.003705,0.000000,-0.000000,-0.000076
1770919558.385787,-0.785231,-0.063623,0.605466,0.738274,-0.800082,0.625300,-0.000167,0.000791,-0.008563,0.000000,-0.001024,0.003018,-0.040184,0.009984,-0.018921,0.079247,-0.096967,0.078814,-0.055580,0.107380,-0.654686,0.040184,-0.009984,0.518921,0.013330,-0.023222,1.998428,13.575330,20.903414,7.030072,-0.690457,0.062520,1.117781,-0.013330,0.023222,0.001572,-0.000100,0.053518,-0.000579,-0.000377,0.008447,-0.038173,-0.000167,0.000790,-0.008554,0.000000,-0.001023,0.003015
1770919588.385812,-0.738228,-0.267142,0.205701,0.738274,-0.738008,0.658986,-0.000047,0.000106,-0.001498,0.000000,-0.000266,0.000748,-0.021844,-0.004875,0.004726,0.054290,-0.031844,0.061997,-0.076007,0.013429,-0.646664,0.021844,0.004875,0.495274,0.008787,-0.004343,1.996434,13.946532,8.906702,19.615187,-0.312195,-0.578033,0.498937,-0.008787,0.004343,0.003566,-0.011340,0.016052,0.003157,-0.000046,-0.004663,0.009547,-0.000047,0.000106,-0.001496,0.000000,-0.000266,0.000747
1770919620.585800,0.565463,-0.392631,0.030701,0.722566,-0.392776,0.597543,0.000023,-0.000068,0.000715,-0.000000,0.000077,-0.000640,0.059452,-0.009999,0.021149,-0.130506,0.142843,-0.032612,-0.048050,-0.176036,-0.621429,-0.059452,0.009999,0.478851,-0.007334,0.021398,1.995888,4.985147,-1.782192,25.321512,0.055485,-1.194878,-0.112456,0.007334,-0.021398,0.004112,-0.006734,-0.044857,0.001378,-0.000422,-0.012482,0.041586,0.000023,-0.000068,0.000714,-0.000000,0.000077,-0.000640
1770919650.685752,0.109960,-0.329860,-0.219855,0.157080,-1.350884,-0.455561,-0.000004,-0.000008,-0.000057,-0.000000,-0.000001,0.000031,0.042017,0.009180,-0.002000,-0.124765,0.111284,0.053478,0.017948,-0.093057,-0.638785,-0.042017,-0.009180,0.502000,-0.007207,0.002970,2.000792,16.007842,-9.352250,17.423933,0.313364,-0.383442,-0.507379,0.007207,-0.002970,-0.000792,0.009759,-0.012083,-0.001389,-0.000037,0.009331,-0.003608,-0.000004,-0.000008,-0.000057,-0.000000,-0.000001,0.000030
1770919724.085783,0.157100,-0.722553,-0.346342,-0.361283,-0.785465,-0.031707,-0.000020,-0.000013,0.000766,-0.000000,0.000066,0.000291,0.041002,-0.009993,-0.002041,-0.101954,0.115941,-0.042339,-0.035420,-0.309481,-0.566794,-0.041002,0.009993,0.502041,-0.003211,-0.000485,1.999967,-5.748544,8.757006,23.090790,-0.310235,-1.450123,0.497376,0.003211,0.000485,0.000033,0.006088,-0.002240,0.000002,0.000041,-0.009807,-0.004484,-0.000020,-0.000013,0.000766,-0.000000,0.000066,0.000291
1770919760.585809,0.094249,-0.753980,0.691130,0.738274,-0.015708,-0.109957,-0.000002,-0.000002,0.000020,0.000000,0.000000,0.000001,0.043648,0.009986,0.001739,-0.121904,0.106988,0.043502,0.039012,-0.256452,-0.592673,-0.043648,-0.009986,0.498261,-0.006491,-0.001982,1.999563,-0.773325,-0.135344,25.577473,-0.003351,-1.424665,0.016178,0.006491,0.001982,0.000437,0.013288,-0.002729,0.000185,0.000035,0.009815,0.003907,-0.000002,-0.000002,0.000020,0.000000,0.000000,0.000001
1770919790.585854,-0.172777,-0.753985,-0.345611,-0.738274,-1.570803,0.486931,-0.000011,0.000003,0.000036,-0.000000,0.000006,0.000016,0.054945,-0.000763,0.002702,-0.124550,0.125688,-0.030318,0.025191,-0.264082,-0.588982,-0.054945,0.000763,0.497298,-0.001764,0.004706,2.000317,2.572383,19.882900,15.964429,-0.665049,-0.776994,1.078342,0.001764,-0.004706,-0.000317,-0.001388,-0.009913,-0.000864,-0.000004,-0.001057,0.005348,-0.000011,0.000003,0.000036,-0.000000,0.000006,0.000016
1770919871.785795,-0.047121,-0.188505,0.141987,0.015708,-1.021018,-0.251421,-0.000003,0.000010,-0.000616,0.000000,0.000000,0.000093,0.038615,0.009993,0.001824,-0.124231,0.111620,0.063363,-0.032260,0.183027,-0.671205,-0.038615,-0.009993,0.498176,0.004326,0.001090,2.000182,21.100542,-4.854952,13.817683,0.152261,-0.048351,-0.232576,-0.004326,-0.001090,-0.000182,-0.008635,0.002218,-0.000010,0.000036,0.009835,0.004027,-0.000003,0.000010,-0.000615,0.000000,0.000000,0.000093
1770919901.885795,-0.172803,0.659753,-0.549708,-0.361283,-1.507954,-0.329903,0.000015,-0.000019,-0.000071,-0.000000,-0.000011,0.000036,0.037843,0.006922,0.000964,-0.122339,0.113786,0.061377,-0.041810,0.215756,-0.680042,-0.037843,-0.006922,0.499036,0.003707,0.001121,2.004963,23.795328,-8.207681,-1.168267,0.287345,0.901482,-0.451748,-0.003707,-0.001121,-0.004963,-0.007609,0.001762,-0.004842,0.000013,0.006837,0.002187,0.000015,-0.000019,-0.000071,-0.000000,-0.000011,0.000036
1770919947.085751,-0.015816,0.219486,0.555338,-0.329867,-0.895141,-0.234824,0.000108,0.000425,-0.005559,0.000000,-0.000213,-0.000796,0.050370,0.009986,0.003907,-0.141403,0.129979,0.070382,-0.043058,0.283323,-0.705164,-0.050370,-0.009986,0.496093,0.000694,0.003606,1.999458,23.149959,-10.512509,-2.574933,0.359850,0.927395,-0.567312,-0.000694,-0.003606,0.000542,-0.004643,-0.005698,0.000302,0.000078,0.009571,0.008298,0.000108,0.000425,-0.005553,0.000000,-0.000213,-0.000795
1770920046.185790,0.424091,-0.785388,-0.189094,0.329867,-0.801138,0.612655,0.000024,-0.000010,0.000599,0.000000,0.000032,-0.000044,0.035964,-0.009995,-0.001907,-0.098406,0.112165,-0.030741,-0.044179,-0.284001,-0.580103,-0.035964,0.009995,0.501907,-0.004980,-0.003664,2.000013,0.677544,-6.851688,24.220827,0.231986,-1.321735,-0.381390,0.004980,0.003664,-0.000013,0.012245,0.001626,0.000168,0.000038,-0.009842,-0.004167,0.000024,-0.000010,0.000598,0.000000,0.000032,-0.000044
1770920145.485770,0.267285,0.595841,0.670668,0.706858,-0.894302,-0.098365,-0.000250,0.001061,-0.010933,0.000000,-0.001052,0.004117,0.053588,0.009991,0.002596,-0.141995,0.131180,0.065106,-0.035844,0.241217,-0.689089,-0.053588,-0.009991,0.497404,0.003629,0.003180,2.000199,18.300055,14.906533,-9.795073,-0.512148,1.140482,0.823916,-0.003629,-0.003180,-0.000199,-0.009406,-0.002116,-0.000218,0.000052,0.009689,0.005713,-0.000249,0.001060,-0.010922,0.000000,-0.001051,0.004113
1770920175.585849,-0.329957,0.628025,0.506894,-0.157080,-0.926718,0.299298,0.000090,0.000293,-0.004240,-0.000000,-0.000052,-0.000846,0.016153,0.007689,-0.014947,-0.093406,0.080488,0.063740,-0.042626,0.272935,-0.701311,-0.016153,-0.007689,0.514947,0.009540,-0.008271,2.000345,22.502258,3.409797,-12.046112,-0.124576,1.405166,0.184761,-0.009540,0.008271,-0.000345,-0.008452,0.023772,0.000104,-0.000229,0.008163,-0.029736,0.000090,0.000293,-0.004235,-0.000000,-0.000052,-0.000846
1770920217.685793,-0.376998,-0.282810,0.173735,-0.125664,-0.628320,-0.518346,0.000007,0.000067,-0.000948,0.000000,0.000002,-0.000017,0.014270,-0.009988,-0.001531,-0.073758,0.096045,0.037324,-0.071956,0.205423,-0.679335,-0.014270,0.009988,0.501531,0.008094,-0.001871,1.997585,10.705913,-5.812682,22.030661,0.193250,-0.836973,-0.305707,-0.008094,0.001871,0.002415,-0.012406,0.011020,0.002446,0.000031,-0.009933,-0.003201,0.000007,0.000067,-0.000947,0.000000,0.000002,-0.000017
1770920247.785752,-0.424078,0.172612,0.488532,-0.644026,-0.157085,-0.391791,-0.000037,0.000175,-0.001585,-0.000000,0.000006,-0.000908,0.004591,0.006242,-0.004184,-0.075701,0.058752,0.067458,-0.047668,0.241281,-0.688707,-0.004591,-0.006242,0.504184,0.000090,-0.007128,2.005273,11.280582,-14.420534,17.910202,0.495208,-0.594059,-0.799109,-0.000090,0.007128,-0.005273,0.006690,0.012580,-0.005252,-0.000052,0.006274,-0.008332,-0.000037,0.000175,-0.001583,-0.000000,0.000006,-0.000908
1770920277.785789,0.722592,0.266422,0.429716,-0.251327,-0.157121,-0.375425,-0.000026,0.000613,-0.005601,0.000000,0.000041,-0.001566,0.100421,-0.009386,0.035969,-0.173024,0.182045,-0.014737,-0.054647,0.133366,-0.658517,-0.100421,0.009386,0.464031,-0.009866,0.026585,1.991980,17.939664,-10.011500,15.556750,0.342017,-0.220062,-0.544963,0.009866,-0.026585,0.008020,-0.006220,-0.056835,0.002268,-0.000674,-0.016534,0.070562,-0.000026,0.000612,-0.005596,0.000000,0.000041,-0.001565
1770920307.785794,-0.408400,0.109970,-0.565436,0.282743,-1.492252,0.125679,-0.000007,-0.000015,-0.000051,0.000000,-0.000005,-0.000015,0.001714,0.001020,-0.034904,-0.053778,0.051044,0.050377,-0.047450,0.154023,-0.664795,-0.001714,-0.001020,0.534904,0.007958,-0.016000,1.997659,22.672390,-0.477109,12.158050,0.017816,0.074443,-0.018352,-0.007958,0.016000,0.002341,0.002620,0.035604,0.002397,-0.000071,0.001138,-0.069736,-0.000007,-0.000015,-0.000051,0.000000,-0.000005,-0.000015
1770920337.885780,-0.596909,0.565545,-0.785123,-0.062832,-1.162389,0.691329,0.000006,-0.000059,-0.000275,-0.000000,-0.000000,-0.000179,0.001408,-0.000768,-0.004077,-0.058968,0.061132,0.057767,-0.059975,0.148897,-0.662591,-0.001408,0.000768,0.504077,0.004568,-0.008864,2.002642,15.662330,13.520109,15.095594,-0.464322,-0.287450,0.731543,-0.004568,0.008864,-0.002642,0.000565,0.019919,-0.002610,0.000006,-0.000756,-0.008147,0.000006,-0.000059,-0.000275,-0.000000,-0.000000,-0.000179
1770920385.985759,-0.534203,0.031036,0.444475,-0.329867,-0.848004,0.630186,0.000132,0.000380,-0.004652,-0.000000,-0.000226,-0.001867,0.001006,0.009999,-0.000093,-0.073578,0.046636,0.071943,-0.044016,0.253264,-0.693908,-0.001006,-0.009999,0.500093,0.001182,-0.003528,1.999999,21.876306,11.794286,6.457869,-0.382309,0.396119,0.613836,-0.001182,0.003528,0.000001,0.001307,0.007319,-0.000005,-0.000002,0.009989,-0.000176,0.000132,0.000380,-0.004647,-0.000000,-0.000226,-0.001865
1770920415.985867,-0.047085,0.314167,0.016282,0.471239,-1.083766,0.675479,-0.000039,-0.000008,-0.000574,0.000000,-0.000084,-0.000036,0.029738,0.005932,0.013136,-0.116513,0.108334,0.068259,-0.053111,0.271262,-0.700365,-0.029738,-0.005932,0.486864,-0.002039,0.007545,2.000771,16.565377,18.991617,4.966862,-0.633604,0.298012,1.034195,0.002039,-0.007545,-0.000771,-0.003457,-0.015199,-0.001202,0.000156,0.005143,0.026410,-0.000039,-0.000008,-0.000573,0.000000,-0.000084,-0.000036
1770920490.085778,0.109951,-0.361288,-0.596932,0.565487,-1.350890,0.078543,0.000005,0.000005,0.000030,0.000000,0.000005,-0.000003,0.024647,-0.009999,-0.001269,-0.089712,0.105639,0.025939,-0.061515,-0.118114,-0.634963,-0.024647,0.009999,0.501269,-0.002452,-0.000242,2.000096,10.864452,-10.275710,20.269805,0.321984,-0.761533,-0.534696,0.002452,0.000242,-0.000096,0.004529,-0.001927,-0.000098,0.000025,-0.009923,-0.002780,0.000005,0.000005,0.000030,0.000000,0.000005,-0.000003
1770920520.085806,-0.596877,0.628349,-0.596759,0.455531,-1.413689,0.298488,-0.000026,-0.000031,-0.000143,-0.000000,-0.000028,-0.000037,-0.018363,0.008628,-0.014643,0.013088,-0.058479,0.075195,-0.049050,0.069755,-0.649012,0.018363,-0.008628,0.514643,0.000244,-0.016780,2.004809,24.031116,7.470120,2.823167,-0.258257,0.657863,0.415574,-0.000244,0.016780,-0.004809,0.016036,0.029327,-0.005482,-0.000252,0.008081,-0.029409,-0.000026,-0.000031,-0.000143,-0.000000,-0.000028,-0.000037
1770920550.185820,0.612604,0.377003,0.078828,-0.141372,-1.256632,-0.267095,0.000007,-0.000012,-0.000288,-0.000000,-0.000005,0.000059,0.100053,0.007633,0.042501,-0.178670,0.171762,0.041548,0.026354,0.045916,-0.646419,-0.100053,-0.007633,0.457499,-0.016394,0.027140,1.991514,23.737217,-6.601179,-5.511277,0.226438,1.113234,-0.365628,0.016394,-0.027140,0.008486,0.005499,-0.063645,0.002089,0.000648,-0.000894,0.085252,0.000007,-0.000012,-0.000288,-0.000000,-0.000005,0.000059
1770920580.285800,0.581245,0.596790,-0.186924,0.251327,-0.471220,0.533583,-0.000051,0.000112,-0.001572,0.000000,-0.000019,0.000488,0.084334,0.000612,-0.000472,-0.158883,0.158452,-0.016809,0.020477,0.040599,-0.646499,-0.084334,-0.000612,0.500472,-0.004676,0.011179,1.997293,15.354735,13.473473,15.596194,-0.468622,-0.329449,0.753019,0.004676,-0.011179,0.002707,-0.002519,-0.024221,0.000668,-0.000001,0.000689,-0.000887,-0.000050,0.000112,-0.001570,0.000000,-0.000018,0.000487
