t,current_joint_0,current_joint_1,current_joint_2,current_joint_3,current_joint_4,current_joint_5,nominal_err_0,nominal_err_1,nominal_err_2,nominal_err_3,nominal_err_4,nominal_err_5,rpy_err_0,rpy_err_1,rpy_err_2,setpoints_0,setpoints_1,setpoints_2,setpoints_3,setpoints_4,setpoints_5,vehicle_rpy_0,vehicle_rpy_1,vehicle_rpy_2,vehicle_xyz_0,vehicle_xyz_1,vehicle_xyz_2,xyz_err_0,xyz_err_1,xyz_err_2,zeta_0,zeta_1,zeta_2,zeta_3,zeta_4,zeta_5,zeta_6,zeta_7,zeta_8,zeta_9,zeta_10,zeta_11
1770791359.192217,-0.078540,0.722566,-0.644026,0.691150,-0.015708,-0.031416,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.034326,0.001046,-0.001067,-0.110377,0.107118,0.043224,-0.034052,-0.150280,-0.627221,-0.034326,-0.001046,0.501067,-0.006410,-0.000255,2.005272,0.006410,0.000255,-0.005272,0.011473,-0.005520,-0.005471,-0.000002,0.001117,-0.002095,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
1770791405.192220,-0.329897,0.109837,0.205231,0.329867,-0.094265,0.439552,0.000030,0.000119,-0.001027,-0.000000,0.000017,0.000271,0.017588,0.009983,-0.000963,-0.098656,0.079623,0.067723,-0.034544,0.130369,-0.659211,-0.017588,-0.009983,0.500963,-0.000505,-0.003952,1.999985,0.000505,0.003952,0.000015,0.004678,0.006441,0.000081,-0.000019,0.010006,-0.001747,0.000030,0.000119,-0.001026,-0.000000,0.000017,0.000271
1770791435.292213,0.722564,0.360948,0.617324,0.031416,-1.052439,0.676279,0.000002,0.000335,-0.004714,-0.000000,0.000006,-0.000837,0.107229,0.002563,0.032728,-0.180731,0.179080,0.017091,0.017374,0.067396,-0.646937,-0.107229,-0.002563,0.467272,-0.011060,0.026497,1.998918,0.011060,-0.026497,0.001082,-0.004116,-0.057008,-0.005038,0.000167,-0.004453,0.065289,0.000002,0.000335,-0.004709,-0.000000,0.000006,-0.000836
1770791478.692252,0.377234,0.721654,0.590786,0.738274,-0.878642,-0.208392,-0.000243,0.000912,-0.009591,0.000000,-0.001004,0.004188,0.060514,0.009994,-0.003574,-0.146358,0.135328,0.058206,-0.016770,0.204219,-0.676788,-0.060514,-0.009994,0.503574,0.000805,0.000010,2.000447,-0.000805,-0.000010,-0.000447,-0.001423,0.000783,-0.000385,-0.000071,0.010397,-0.006523,-0.000242,0.000912,-0.009582,0.000000,-0.001003,0.004184
1770791508.792246,0.471044,0.328417,0.705042,-0.251327,-0.329775,-0.279013,0.000195,0.001450,-0.013892,-0.000000,-0.000092,-0.003730,0.089453,0.003677,0.012397,-0.170759,0.167758,0.049499,-0.037874,0.209023,-0.678328,-0.089453,-0.003677,0.487603,-0.001697,0.009569,1.993974,0.001697,-0.009569,0.006026,-0.005941,-0.018946,0.004367,0.000091,0.001446,0.024997,0.000195,0.001449,-0.013878,-0.000000,-0.000092,-0.003726
1770791538.892165,-0.565514,0.424136,-0.345298,-0.424115,-1.209481,0.471413,0.000028,-0.000021,-0.000277,-0.000000,-0.000032,-0.000174,0.007367,0.003065,-0.033330,-0.068265,0.062663,0.052839,-0.045373,0.228046,-0.685678,-0.007367,-0.003065,0.533330,0.013875,-0.017697,1.998086,-0.013875,0.017697,0.001914,-0.005890,0.044526,0.002258,-0.000204,0.003552,-0.066569,0.000028,-0.000021,-0.000276,-0.000000,-0.000032,-0.000174
1770791595.692206,-0.408385,-0.722682,0.613648,0.581195,-0.376936,0.533492,-0.000022,0.000116,-0.001037,0.000000,-0.000055,0.000578,0.013235,-0.009985,-0.000789,-0.071243,0.091907,0.036917,-0.068806,-0.031499,-0.645254,-0.013235,0.009985,0.500789,0.003228,-0.004648,2.001734,-0.003228,0.004648,-0.001734,-0.001180,0.011265,-0.001595,0.000016,-0.009953,-0.001708,-0.000022,0.000116,-0.001036,0.000000,-0.000055,0.000578
1770791625.792257,-0.518330,-0.408296,0.108923,-0.675442,-0.377085,-0.126600,-0.000032,-0.000111,0.001033,-0.000000,0.000094,0.000937,0.016597,-0.006803,0.000650,-0.080946,0.093096,0.041117,-0.061686,-0.121270,-0.634351,-0.016597,0.006803,0.499350,-0.000733,-0.002361,2.000773,0.000733,0.002361,-0.000773,0.003549,0.003451,-0.000691,-0.000009,-0.006817,0.001185,-0.000032,-0.000111,0.001032,-0.000000,0.000094,0.000936
1770791668.192171,0.031357,-0.738481,0.630997,-0.157080,-1.570781,-0.235832,0.000059,0.000207,-0.002678,0.000000,-0.000015,0.000213,0.050905,0.009984,0.006704,-0.137351,0.124388,0.059439,-0.011839,0.132362,-0.659041,-0.050905,-0.009984,0.493296,-0.007589,0.005589,1.998961,0.007589,-0.005589,0.001039,0.008077,-0.017042,0.000090,0.000134,0.009280,0.013883,0.000059,0.000207,-0.002676,0.000000,-0.000015,0.000213
1770791698.192214,0.424121,0.471233,-0.690991,0.329867,-0.534059,-0.188610,-0.000006,0.000006,-0.000160,0.000000,-0.000012,0.000114,0.056682,-0.008994,0.000997,-0.127819,0.139683,-0.025539,-0.050215,-0.062195,-0.642191,-0.056682,0.008994,0.499003,0.001196,0.008056,2.001554,-0.001196,-0.008056,-0.001554,-0.009787,-0.012876,-0.002374,-0.000018,-0.009084,0.001481,-0.000006,0.000006,-0.000160,0.000000,-0.000012,0.000114
1770791761.992195,0.094145,0.470945,0.270883,-0.219911,-0.691029,0.629918,0.000103,0.000294,-0.003847,-0.000000,-0.000122,-0.001599,0.059231,0.009998,0.002755,-0.147930,0.136869,0.065206,-0.033201,0.242083,-0.689451,-0.059231,-0.009998,0.497245,0.000031,0.002307,1.999346,-0.000031,-0.002307,0.000654,-0.002247,-0.004054,0.000437,0.000055,0.009644,0.006086,0.000103,0.000294,-0.003843,-0.000000,-0.000121,-0.001597
1770791791.992237,0.282817,0.470886,0.695661,0.125664,-1.272324,-0.440561,-0.000073,0.000353,-0.004510,0.000000,-0.000021,0.000738,0.063141,0.003885,0.002910,-0.148846,0.145236,0.057961,-0.047939,0.253210,-0.692794,-0.063141,-0.003885,0.497090,0.001652,0.003672,2.003310,-0.001652,-0.003672,-0.003310,-0.006413,-0.004657,-0.003583,0.000023,0.003507,0.006048,-0.000073,0.000352,-0.004506,0.000000,-0.000021,0.000737
1770791855.292219,0.691162,0.596883,-0.046985,-0.738274,-0.078538,0.392904,-0.000012,0.000019,-0.000139,-0.000000,-0.000002,-0.000205,0.087664,-0.009996,-0.003167,-0.155165,0.165277,-0.045007,-0.034852,-0.022745,-0.644271,-0.087664,0.009996,0.503167,-0.002462,0.003981,2.000580,0.002462,-0.003981,-0.000580,0.000481,-0.009254,-0.001390,0.000063,-0.009394,-0.007178,-0.000012,0.000019,-0.000138,-0.000000,-0.000002,-0.000205
1770791927.092200,0.738258,-0.785307,0.439116,0.596903,-0.125694,-0.313161,0.000016,-0.000091,0.000707,0.000000,0.000030,-0.000998,0.054337,-0.009983,-0.003233,-0.116529,0.128744,-0.047967,-0.026359,-0.272943,-0.584826,-0.054337,0.009983,0.503233,-0.002110,-0.005678,2.001072,0.002110,0.005678,-0.001072,0.009175,0.007946,-0.000549,0.000064,-0.009608,-0.006991,0.000016,-0.000091,0.000706,0.000000,0.000030,-0.000997
1770792007.292165,-0.424136,0.298282,0.205530,0.486947,-0.125632,-0.331255,0.000021,0.000169,-0.001327,-0.000000,-0.000031,0.001387,0.005526,0.009991,-0.000184,-0.080309,0.057518,0.071163,-0.043855,0.162598,-0.666262,-0.005526,-0.009991,0.500184,0.005199,-0.004744,2.000071,-0.005199,0.004744,-0.000071,-0.004571,0.013299,0.000048,-0.000004,0.009983,-0.000312,0.000021,0.000169,-0.001325,-0.000000,-0.000031,0.001386
1770792107.392166,-0.486999,-0.785324,-0.628961,0.565487,-0.172803,0.252147,0.000052,-0.000074,0.000643,0.000000,0.000015,-0.000820,0.030869,-0.009984,-0.001521,-0.087916,0.103097,-0.038019,-0.038128,-0.372685,-0.527577,-0.030869,0.009984,0.501521,-0.005813,-0.001818,1.999984,0.005813,0.001818,0.000016,0.011930,-0.002402,0.000061,0.000030,-0.009875,-0.003346,0.000052,-0.000074,0.000642,0.000000,0.000015,-0.000819
1770792224.892367,-0.345721,0.109413,0.760326,-0.424115,-1.334987,-0.518537,0.000146,0.000543,-0.006344,-0.000000,-0.000190,0.000174,0.020224,0.009985,0.000984,-0.104738,0.089989,0.070228,-0.045392,0.290954,-0.708448,-0.020224,-0.009985,0.499016,0.006541,0.003075,2.000099,-0.006541,-0.003075,-0.000099,-0.014416,0.000858,0.000063,0.000020,0.009934,0.002168,0.000146,0.000542,-0.006337,-0.000000,-0.000190,0.000174
1770792313.692191,0.738258,0.172805,-0.707299,0.722566,-0.565574,0.047590,0.000017,-0.000017,0.000441,0.000000,0.000087,-0.000467,0.058042,-0.009985,-0.002637,-0.124626,0.136338,-0.042679,-0.035141,-0.201623,-0.613244,-0.058042,0.009985,0.502637,-0.004689,0.001531,1.999343,0.004689,-0.001531,0.000657,0.006730,-0.007223,0.000305,0.000053,-0.009652,-0.005839,0.000017,-0.000017,0.000440,0.000000,0.000087,-0.000466
1770792343.692215,0.345580,0.188496,-0.707040,-0.753982,-0.785445,0.738059,-0.000004,-0.000000,0.000182,-0.000000,0.000047,0.000216,0.067028,-0.005305,0.000241,-0.134698,0.140125,-0.043361,0.019724,-0.225170,-0.604758,-0.067028,0.005305,0.499759,-0.005991,0.002522,1.999625,0.005991,-0.002522,0.000375,0.008088,-0.010164,-0.000264,-0.000003,-0.005320,0.000126,-0.000004,-0.000000,0.000182,-0.000000,0.000046,0.000216
1770792373.692219,0.549779,-0.392694,-0.502638,-0.031416,-1.476549,0.188500,0.000000,-0.000005,-0.000017,0.000000,0.000000,-0.000004,0.066311,-0.001329,-0.000712,-0.135929,0.136634,-0.035256,0.032422,-0.229022,-0.603772,-0.066311,0.001329,0.500712,-0.004341,0.000166,1.997234,0.004341,-0.000166,0.002766,0.007445,-0.004629,0.002472,0.000002,-0.001231,-0.001507,0.000000,-0.000005,-0.000017,0.000000,0.000000,-0.000004
1770792450.992241,0.424102,0.439827,0.204594,-0.172788,-1.319462,0.031434,0.000013,-0.000004,-0.000391,-0.000000,-0.000007,-0.000018,0.087416,0.009995,0.004022,-0.168551,0.158984,0.049187,0.026719,0.160492,-0.664600,-0.087416,-0.009995,0.495978,0.000455,0.003696,1.999371,-0.000455,-0.003696,0.000629,-0.004307,-0.006099,0.000140,0.000080,0.009245,0.008877,0.000013,-0.000004,-0.000390,-0.000000,-0.000007,-0.000018
1770792481.692159,0.109961,-0.078535,0.173165,0.078540,-1.256635,0.424228,-0.000005,-0.000005,-0.000377,0.000000,-0.000002,-0.000113,0.054959,0.009982,-0.009664,-0.140867,0.129365,0.061547,-0.026080,0.225321,-0.684478,-0.054959,-0.009982,0.509664,0.006921,-0.007139,1.995959,-0.006921,0.007139,0.004041,-0.005071,0.018944,0.005136,-0.000193,0.011017,-0.018730,-0.000005,-0.000005,-0.000377,0.000000,-0.000002,-0.000113
1770792511.692229,-0.408247,-0.518656,0.631944,0.502655,-1.350674,0.078318,-0.000160,0.000293,-0.003626,0.000000,-0.000211,0.000221,-0.007305,0.000346,-0.026510,-0.014809,0.022478,0.053754,-0.056354,0.222344,-0.683709,0.007305,-0.000346,0.526510,0.018123,-0.019744,1.997452,-0.018123,0.019744,0.002548,-0.011481,0.052320,0.002168,-0.000018,-0.000041,-0.052968,-0.000160,0.000293,-0.003622,0.000000,-0.000210,0.000221
1770792598.792167,0.581178,-0.188460,-0.518617,0.659734,-0.125694,-0.486220,0.000017,-0.000035,0.000254,0.000000,0.000030,-0.000727,0.045387,-0.009993,-0.002008,-0.108924,0.121812,-0.040271,-0.036763,-0.269408,-0.586867,-0.045387,0.009993,0.502008,-0.004393,-0.001032,1.999929,0.004393,0.001032,0.000071,0.008686,-0.002420,0.000048,0.000040,-0.009791,-0.004460,0.000017,-0.000035,0.000254,0.000000,0.000030,-0.000726
1770792697.692169,-0.141288,0.423637,0.728462,0.141372,-1.178059,-0.755396,-0.000084,0.000478,-0.005895,-0.000000,-0.000038,0.001414,0.023257,0.009986,0.001079,-0.108323,0.093824,0.069752,-0.043985,0.270897,-0.700375,-0.023257,-0.009986,0.498921,0.005316,0.000885,2.000417,-0.005316,-0.000885,-0.000417,-0.010176,0.003536,-0.000233,0.000022,0.009923,0.002387,-0.000084,0.000477,-0.005889,-0.000000,-0.000038,0.001413
1770792773.292228,0.361287,0.078574,-0.283023,-0.219911,-0.094249,-0.015927,-0.000003,-0.000034,0.000280,-0.000000,0.000001,0.000220,0.055255,-0.009992,-0.002231,-0.124409,0.136752,-0.032514,-0.046545,-0.128227,-0.632419,-0.055255,0.009992,0.502231,-0.002861,0.002684,2.000126,0.002861,-0.002684,-0.000126,0.002430,-0.007435,-0.000513,0.000044,-0.009720,-0.005002,-0.000003,-0.000034,0.000280,-0.000000,0.000001,0.000219
1770792803.392191,-0.157189,-0.723039,0.695645,-0.753982,-0.643574,-0.563469,0.000109,0.000473,-0.004495,-0.000000,-0.000452,-0.002017,0.041267,0.003788,-0.004180,-0.120182,0.113596,0.047576,-0.026902,-0.070735,-0.642526,-0.041267,-0.003788,0.504180,-0.003483,-0.005426,1.996612,0.003483,0.005426,0.003388,0.011343,0.005987,0.003592,-0.000032,0.004126,-0.008189,0.000109,0.000472,-0.004491,-0.000000,-0.000452,-0.002015
1770792850.892179,-0.298602,-0.220702,0.525206,-0.455531,-0.470760,0.742313,0.000150,0.000791,-0.006843,0.000000,-0.000479,-0.004038,0.025643,0.009999,-0.000683,-0.109627,0.092980,0.067723,-0.034844,0.190906,-0.673306,-0.025643,-0.009999,0.500683,0.001159,-0.005071,2.000155,-0.001159,0.005071,-0.000155,0.002831,0.010001,0.000073,-0.000014,0.010021,-0.001109,0.000150,0.000790,-0.006836,0.000000,-0.000479,-0.004034
1770792883.092201,-0.345466,0.109766,0.583957,0.738274,-1.554899,0.471425,-0.000109,0.000190,-0.002763,0.000000,-0.000190,-0.000186,-0.010160,0.009994,-0.013727,-0.040677,-0.039375,0.070479,-0.041985,0.239821,-0.688356,0.010160,-0.009994,0.513727,0.007491,-0.012070,2.004453,-0.007491,0.012070,-0.004453,-0.001229,0.028312,-0.004724,-0.000274,0.009705,-0.027525,-0.000109,0.000190,-0.002760,0.000000,-0.000190,-0.000186
1770792913.092231,0.282820,0.691015,0.112278,0.219911,-0.738204,-0.236411,-0.000076,0.000135,-0.002322,-0.000000,-0.000070,0.000792,0.063857,0.004382,0.031211,-0.152568,0.148497,0.064560,-0.054248,0.237281,-0.687696,-0.063857,-0.004382,0.468789,-0.005121,0.016486,1.997229,0.005121,-0.016486,0.002771,-0.005742,-0.034118,0.000617,0.000273,0.000390,0.062510,-0.000076,0.000135,-0.002320,-0.000000,-0.000070,0.000791
1770792943.192196,-0.486944,-0.377244,0.631779,0.015708,-1.335177,-0.220152,-0.000003,0.000253,-0.003460,-0.000000,0.000001,0.000240,-0.003690,0.004067,-0.027117,-0.046029,0.031165,0.057113,-0.045988,0.258694,-0.696877,0.003690,-0.004067,0.527117,0.008922,-0.009898,1.993033,-0.008922,0.009898,0.006967,-0.005430,0.026084,0.006886,-0.000220,0.003863,-0.054194,-0.000003,0.000253,-0.003457,-0.000000,0.000001,0.000240
1770793034.492198,0.031418,-0.675379,-0.158135,-0.062832,-0.612613,0.031315,-0.000002,-0.000064,0.001055,-0.000000,0.000003,0.000101,0.035474,-0.009983,-0.001665,-0.099054,0.112850,-0.027714,-0.046423,-0.263935,-0.589508,-0.035474,0.009983,0.501665,-0.005540,-0.001117,1.999810,0.005540,0.001117,0.000190,0.010776,-0.003374,0.000178,0.000033,-0.009849,-0.003677,-0.000002,-0.000064,0.001054,-0.000000,0.000003,0.000100
1770793114.192225,-0.596731,-0.094692,0.602040,0.722566,-1.287609,-0.630159,-0.000172,0.000444,-0.005137,0.000000,-0.000444,0.001840,-0.032747,0.009997,-0.002208,0.060877,-0.082863,0.079127,-0.055686,0.155776,-0.664461,0.032747,-0.009997,0.502208,0.005637,-0.006051,1.999451,-0.005637,0.006051,0.000549,-0.004047,0.016029,0.000064,-0.000044,0.009837,-0.004736,-0.000171,0.000444,-0.005132,0.000000,-0.000443,0.001838
1770793174.592315,-0.078537,-0.062805,-0.487175,-0.267035,-0.062822,-0.471371,-0.000003,-0.000027,0.000228,-0.000000,-0.000009,0.000132,0.030011,-0.009985,0.001357,-0.095416,0.111456,-0.012262,-0.056281,-0.200618,-0.613883,-0.030011,0.009985,0.498643,-0.003536,0.008336,2.000711,0.003536,-0.008336,-0.000711,-0.001753,-0.017975,-0.001268,-0.000027,-0.010052,0.002410,-0.000003,-0.000027,0.000228,-0.000000,-0.000009,0.000132
1770793254.592157,0.235564,0.219879,0.252456,-0.439823,-1.115153,-0.486968,0.000055,0.000032,-0.001129,-0.000000,-0.000113,0.000021,0.077289,0.009989,0.003876,-0.162858,0.153004,0.057719,-0.014807,0.211020,-0.678752,-0.077289,-0.009989,0.496124,-0.001298,0.007479,1.998945,0.001298,-0.007479,0.001055,-0.004821,-0.014418,-0.000012,0.000077,0.009351,0.008492,0.000055,0.000032,-0.001127,-0.000000,-0.000113,0.000021
1770793284.592259,-0.644057,-0.032393,0.749637,0.015708,-0.769691,0.220228,0.000031,0.000977,-0.011363,0.000000,0.000000,-0.000316,-0.020138,0.009730,-0.041828,0.048553,-0.071855,0.062724,-0.033599,0.245843,-0.691699,0.020138,-0.009730,0.541828,0.017642,-0.022878,1.996276,-0.017642,0.022878,0.003724,-0.006591,0.057406,0.002629,-0.000812,0.008036,-0.083747,0.000031,0.000976,-0.011352,0.000000,0.000000,-0.000316
1770793351.892158,0.596848,-0.722595,0.346162,-0.345575,-1.539354,0.549912,0.000054,0.000029,-0.000587,-0.000000,-0.000026,-0.000133,0.089058,-0.009996,-0.001960,-0.152797,0.162957,-0.058092,0.012904,-0.168525,-0.622160,-0.089058,0.009996,0.501960,-0.005302,0.008056,1.999513,0.005302,-0.008056,0.000487,0.001537,-0.019175,-0.001208,0.000039,-0.009598,-0.004789,0.000054,0.000029,-0.000587,-0.000000,-0.000026,-0.000133
1770793401.492207,-0.282755,-0.549704,-0.315373,0.345575,-0.581281,-0.030799,0.000011,-0.000075,0.001214,0.000000,0.000087,-0.000617,0.021521,-0.009982,-0.006094,-0.079288,0.097079,0.017601,-0.058713,-0.260940,-0.590946,-0.021521,0.009982,0.506094,0.003800,-0.011694,2.000993,-0.003800,0.011694,-0.000993,0.004696,0.024130,-0.000426,0.000121,-0.009707,-0.012387,0.000011,-0.000075,0.001213,0.000000,0.000086,-0.000616
1770793447.892247,0.502597,0.157010,-0.061361,-0.769690,-0.863628,-0.124796,0.000058,0.000070,-0.001471,-0.000000,-0.000310,-0.000867,0.092219,0.009995,0.008755,-0.165286,0.154140,-0.020560,0.063112,-0.193736,-0.614655,-0.092219,-0.009995,0.491245,-0.010231,0.009267,1.997208,0.010231,-0.009267,0.002792,0.009317,-0.026106,0.000294,0.000175,0.008331,0.018337,0.000058,0.000070,-0.001469,-0.000000,-0.000310,-0.000866
1770793521.492227,0.361267,-0.628237,-0.676318,-0.172788,-0.235618,-0.220358,0.000016,-0.000082,0.000876,0.000000,-0.000001,0.000447,0.027991,-0.009999,-0.002127,-0.084639,0.101414,-0.028935,-0.047783,-0.349052,-0.543396,-0.027991,0.009999,0.502127,0.000690,-0.006653,2.000521,-0.000690,0.006653,-0.000521,0.005194,0.012323,-0.000124,0.000042,-0.009866,-0.004528,0.000016,-0.000082,0.000875,0.000000,-0.000001,0.000446
1770793618.392198,-0.628298,0.691150,-0.219141,0.157080,-0.848212,-0.173002,-0.000020,0.000000,-0.000770,0.000000,-0.000018,0.000214,-0.015347,0.009988,-0.000944,-0.029924,-0.045128,0.074459,-0.051110,0.149219,-0.662983,0.015347,-0.009988,0.500944,0.006684,-0.001409,2.000039,-0.006684,0.001409,-0.000039,-0.010362,0.008884,-0.000071,-0.000019,0.009948,-0.002040,-0.000020,0.000000,-0.000769,0.000000,-0.000018,0.000214
1770793648.392218,-0.408442,0.565376,-0.108347,-0.031416,-0.534073,0.754481,0.000035,0.000111,-0.001608,-0.000000,0.000003,-0.000499,0.010050,0.009236,0.009684,-0.089931,0.072620,0.070432,-0.046336,0.201693,-0.676916,-0.010050,-0.009236,0.490316,0.000327,0.007306,1.998726,-0.000327,-0.007306,0.001274,-0.007438,-0.012583,0.001215,0.000179,0.009031,0.019440,0.000035,0.000111,-0.001607,-0.000000,0.000003,-0.000498
1770793678.392269,-0.251380,0.769646,-0.580422,-0.534071,-0.455442,-0.344871,0.000052,0.000044,-0.000772,-0.000000,-0.000089,-0.000704,0.026741,-0.004444,0.007365,-0.100894,0.109347,0.044555,-0.061339,0.168358,-0.667665,-0.026741,0.004444,0.492635,0.001759,0.011274,1.998884,-0.001759,-0.011274,0.001116,-0.013755,-0.018207,0.000568,-0.000065,-0.004831,0.014590,0.000052,0.000044,-0.000771,-0.000000,-0.000088,-0.000703
1770793708.492191,0.219737,-0.691354,0.599445,-0.628319,-1.460642,-0.251349,0.000175,0.000203,-0.002543,-0.000000,-0.000199,0.000022,0.077349,-0.004493,0.018264,-0.154258,0.159677,0.014879,-0.043849,0.115526,-0.656131,-0.077349,0.004493,0.481736,-0.007320,0.021017,1.991023,0.007320,-0.021017,0.008977,-0.006535,-0.044548,0.005513,-0.000164,-0.007295,0.036036,0.000175,0.000203,-0.002540,-0.000000,-0.000199,0.000022
1770793744.792202,-0.706825,-0.266926,-0.095307,-0.596903,-0.439948,0.485914,-0.000034,-0.000110,0.001059,0.000000,0.000125,0.001033,0.009711,-0.009987,-0.015310,-0.060985,0.083612,0.029687,-0.064445,-0.109091,-0.636730,-0.009711,0.009987,0.515310,0.006463,-0.007331,2.001010,-0.006463,0.007331,-0.001010,-0.004007,0.019117,-0.000863,0.000305,-0.009679,-0.030683,-0.000034,-0.000110,0.001058,0.000000,0.000125,0.001032
1770793774.792207,-0.785408,-0.235641,0.408602,0.596903,-0.078544,0.376951,0.000010,0.000022,-0.000195,0.000000,0.000004,0.000040,-0.011743,0.001390,-0.008222,-0.022318,-0.009437,0.065344,-0.060685,-0.090477,-0.639613,0.011743,-0.001390,0.508222,0.003252,-0.012739,1.999987,-0.003252,0.012739,0.000013,0.006710,0.025396,-0.000295,-0.000023,0.001196,-0.016443,0.000010,0.000022,-0.000195,0.000000,0.000004,0.000040
1770793849.292184,-0.361327,0.329865,0.157653,-0.424115,-1.256579,-0.377049,0.000044,0.000002,-0.000574,-0.000000,-0.000058,0.000058,0.019576,0.009986,0.001347,-0.104089,0.088055,0.070009,-0.042670,0.271799,-0.700923,-0.019576,-0.009986,0.498653,0.001509,0.002856,1.999769,-0.001509,-0.002856,0.000231,-0.005375,-0.003574,0.000215,0.000027,0.009922,0.002886,0.000044,0.000002,-0.000573,-0.000000,-0.000058,0.000058
1770793937.492167,0.361261,-0.691163,-0.392841,0.565487,-1.225246,-0.015675,0.000022,0.000012,0.000142,0.000000,0.000025,-0.000033,0.028199,-0.009980,-0.001392,-0.091902,0.106948,0.005266,-0.054948,-0.227227,-0.604674,-0.028199,0.009980,0.501392,-0.004163,-0.001079,1.999672,0.004163,0.001079,0.000328,0.008326,-0.002119,0.000351,0.000028,-0.009887,-0.003061,0.000022,0.000012,0.000142,0.000000,0.000025,-0.000033
1770793997.492205,0.251291,-0.188496,0.078808,-0.691150,-1.570748,-0.565594,0.000037,0.000001,-0.000268,-0.000000,-0.000048,0.000107,0.083158,0.009993,0.005168,-0.162465,0.151730,0.037432,0.044406,-0.050278,-0.643062,-0.083158,-0.009993,0.494832,-0.006823,0.008025,1.997759,0.006823,-0.008025,0.002241,0.004406,-0.020696,0.000477,0.000103,0.009091,0.011119,0.000037,0.000001,-0.000268,-0.000000,-0.000048,0.000107
1770794067.092193,0.659659,-0.706655,-0.049482,0.612611,-0.487200,0.347243,0.000075,-0.000203,0.002359,0.000000,0.000253,-0.001668,0.042156,-0.009992,-0.002742,-0.104081,0.118341,-0.038392,-0.041198,-0.277761,-0.582831,-0.042156,0.009992,0.502742,0.000586,-0.004188,2.000802,-0.000586,0.004188,-0.000802,0.003014,0.007922,-0.000438,0.000055,-0.009742,-0.005894,0.000075,-0.000203,0.002356,0.000000,0.000253,-0.001666
1770794097.092199,0.314159,-0.455533,-0.675450,-0.062832,-1.429425,0.062831,-0.000000,0.000002,0.000008,-0.000000,0.000000,0.000001,0.049489,0.001544,0.001249,-0.120925,0.117940,-0.005515,0.027273,-0.269214,-0.586641,-0.049489,-0.001544,0.498751,-0.004883,-0.001918,2.001186,0.004883,0.001918,-0.001186,0.010400,-0.001240,-0.001263,0.000004,0.001417,0.002569,-0.000000,0.000002,0.000008,-0.000000,0.000000,0.000001
1770794171.492206,-0.471286,0.612553,-0.391732,-0.282743,-0.565424,0.739020,0.000047,0.000058,-0.000967,-0.000000,-0.000062,-0.000746,0.011400,0.009986,0.000130,-0.089164,0.069527,0.069039,-0.040623,0.113471,-0.656011,-0.011400,-0.009986,0.499870,0.004665,-0.003388,1.999911,-0.004665,0.003388,0.000089,-0.004934,0.010406,0.000257,0.000003,0.009973,0.000373,0.000047,0.000058,-0.000966,-0.000000,-0.000062,-0.000745
1770794201.492229,0.141380,-0.204235,0.078822,0.534071,-0.392674,-0.330106,-0.000008,0.000031,-0.000282,0.000000,-0.000025,0.000239,0.043432,-0.002571,0.010955,-0.120590,0.125352,0.037880,-0.051050,0.067428,-0.649940,-0.043432,0.002571,0.489045,0.001606,0.010374,1.994353,-0.001606,-0.010374,0.005647,-0.012585,-0.017018,0.004875,-0.000056,-0.003517,0.021756,-0.000008,0.000031,-0.000282,0.000000,-0.000025,0.000239
1770794247.592194,-0.266886,0.674899,0.271635,-0.157080,-0.015696,-0.472492,-0.000150,0.000543,-0.004600,-0.000000,-0.000012,0.001253,0.017131,0.009988,-0.002260,-0.098583,0.080268,0.068647,-0.037909,0.209525,-0.678313,-0.017131,-0.009988,0.502260,0.002115,-0.002756,2.000698,-0.002115,0.002756,-0.000698,-0.001060,0.006872,-0.000569,-0.000045,0.010054,-0.004344,-0.000150,0.000543,-0.004595,-0.000000,-0.000012,0.001252
1770794277.692217,0.078482,0.659750,-0.391996,-0.753982,-1.052260,-0.046753,0.000058,-0.000015,-0.000703,-0.000000,-0.000174,-0.000371,0.064563,-0.000715,0.018839,-0.146857,0.148445,0.046622,-0.051409,0.186273,-0.672136,-0.064563,0.000715,0.481161,-0.002604,0.014515,1.996346,0.002604,-0.014515,0.003654,-0.008812,-0.028294,0.001823,-0.000027,-0.003141,0.037516,0.000058,-0.000015,-0.000702,-0.000000,-0.000174,-0.000371
1770794307.792199,-0.377018,-0.738281,0.283026,-0.267035,-1.539370,-0.314239,0.000027,0.000007,-0.000283,0.000000,-0.000010,0.000080,0.023640,-0.006360,-0.014308,-0.090227,0.102278,0.034577,-0.059292,0.157788,-0.665960,-0.023640,0.006360,0.514308,0.007228,-0.003426,1.993801,-0.007228,0.003426,0.006199,-0.009245,0.012916,0.006441,0.000182,-0.005676,-0.028730,0.000027,0.000007,-0.000282,0.000000,-0.000010,0.000079
1770794337.892170,-0.172806,0.377008,-0.486848,-0.518363,-1.460820,-0.235643,0.000018,-0.000017,-0.000099,-0.000000,-0.000020,0.000024,0.043530,0.006688,0.006486,-0.129683,0.120270,0.061594,-0.037966,0.200157,-0.675130,-0.043530,-0.006688,0.493514,-0.004109,0.001901,2.006040,0.004109,-0.001901,-0.006040,0.005390,-0.006964,-0.006379,0.000087,0.006111,0.013238,0.000018,-0.000017,-0.000098,-0.000000,-0.000020,0.000024
